,GeoName,IndustryClassification,Description,ComponentName,year,GDP
37,Vermont,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2007,896.0
38,Vermont,81,"Other services, except government",Real GDP by state,2007,672.0
39,Vermont,721,Accommodation,Real GDP by state,2007,650.0
40,Vermont,92,Government,Real GDP by state,2008,3894.0
41,Vermont,531,Real estate,Real GDP by state,2008,3226.0
42,Vermont,44-45,Retail trade,Real GDP by state,2008,2074.0
43,Vermont,23,Construction,Real GDP by state,2008,1079.0
44,Vermont,42,Wholesale trade,Real GDP by state,2008,1296.0
45,Vermont,621,Ambulatory health care services,Real GDP by state,2008,1156.0
46,Vermont,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2008,1158.0
47,Vermont,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2008,987.0
48,Vermont,81,"Other services, except government",Real GDP by state,2008,639.0
49,Vermont,721,Accommodation,Real GDP by state,2008,
50,Vermont,92,Government,Real GDP by state,2009,3863.0
51,Vermont,531,Real estate,Real GDP by state,2009,3427.0
52,Vermont,44-45,Retail trade,Real GDP by state,2009,2002.0
53,Vermont,23,Construction,Real GDP by state,2009,1029.0
54,Vermont,42,Wholesale trade,Real GDP by state,2009,1157.0
55,Vermont,621,Ambulatory health care services,Real GDP by state,2009,1129.0
56,Vermont,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2009,1179.0
57,Vermont,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2009,923.0
58,Vermont,81,"Other services, except government",Real GDP by state,2009,
59,Vermont,721,Accommodation,Real GDP by state,2009,
60,Vermont,92,Government,Real GDP by state,2010,3795.0
61,Vermont,531,Real estate,Real GDP by state,2010,3678.0
62,Vermont,44-45,Retail trade,Real GDP by state,2010,2054.0
63,Vermont,23,Construction,Real GDP by state,2010,1046.0
64,Vermont,42,Wholesale trade,Real GDP by state,2010,1199.0
65,Vermont,621,Ambulatory health care services,Real GDP by state,2010,1083.0
66,Vermont,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2010,1206.0
67,Vermont,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2010,982.0
68,Vermont,81,"Other services, except government",Real GDP by state,2010,
69,Vermont,721,Accommodation,Real GDP by state,2010,
70,Vermont,92,Government,Real GDP by state,2011,3956.0
71,Vermont,531,Real estate,Real GDP by state,2011,3835.0
72,Vermont,44-45,Retail trade,Real GDP by state,2011,2062.0
73,Vermont,23,Construction,Real GDP by state,2011,1084.0
74,Vermont,42,Wholesale trade,Real GDP by state,2011,1215.0
75,Vermont,621,Ambulatory health care services,Real GDP by state,2011,1138.0
76,Vermont,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2011,1188.0
77,Vermont,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2011,1010.0
78,Vermont,81,"Other services, except government",Real GDP by state,2011,
79,Vermont,721,Accommodation,Real GDP by state,2011,
80,Vermont,92,Government,Real GDP by state,2012,3929.0
81,Vermont,531,Real estate,Real GDP by state,2012,3851.0
82,Vermont,44-45,Retail trade,Real GDP by state,2012,2018.0
83,Vermont,23,Construction,Real GDP by state,2012,1095.0
84,Vermont,42,Wholesale trade,Real GDP by state,2012,1200.0
85,Vermont,621,Ambulatory health care services,Real GDP by state,2012,1153.0
86,Vermont,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2012,1227.0
87,Vermont,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2012,1040.0
88,Vermont,81,"Other services, except government",Real GDP by state,2012,
89,Vermont,721,Accommodation,Real GDP by state,2012,
90,Vermont,92,Government,Real GDP by state,2013,3981.0
91,Vermont,531,Real estate,Real GDP by state,2013,3771.0
92,Vermont,44-45,Retail trade,Real GDP by state,2013,2061.0
93,Vermont,23,Construction,Real GDP by state,2013,1065.0
94,Vermont,42,Wholesale trade,Real GDP by state,2013,1207.0
95,Vermont,621,Ambulatory health care services,Real GDP by state,2013,1207.0
96,Vermont,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2013,1243.0
97,Vermont,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2013,1036.0
98,Vermont,81,"Other services, except government",Real GDP by state,2013,
99,Vermont,721,Accommodation,Real GDP by state,2013,724.0
100,Vermont,92,Government,Real GDP by state,2014,4022.0
101,Vermont,531,Real estate,Real GDP by state,2014,
102,Vermont,44-45,Retail trade,Real GDP by state,2014,2078.0
103,Vermont,23,Construction,Real GDP by state,2014,1066.0
104,Vermont,42,Wholesale trade,Real GDP by state,2014,1190.0
105,Vermont,621,Ambulatory health care services,Real GDP by state,2014,
106,Vermont,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2014,
107,Vermont,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2014,
108,Vermont,81,"Other services, except government",Real GDP by state,2014,617.0
109,Vermont,721,Accommodation,Real GDP by state,2014,
0,Virginia,92,Government,Real GDP by state,2004,72889.0
1,Virginia,531,Real estate,Real GDP by state,2004,44721.0
2,Virginia,23,Construction,Real GDP by state,2004,23250.0
3,Virginia,44-45,Retail trade,Real GDP by state,2004,22393.0
4,Virginia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2004,22054.0
5,Virginia,42,Wholesale trade,Real GDP by state,2004,17102.0
6,Virginia,311-312,Food and beverage and tobacco products manufacturing,Real GDP by state,2004,11814.0
7,Virginia,5415,Computer systems design and related services,Real GDP by state,2004,11634.0
8,Virginia,55,Management of companies and enterprises,Real GDP by state,2004,11380.0
9,Virginia,81,"Other services, except government",Real GDP by state,2004,10943.0
10,Virginia,92,Government,Real GDP by state,2005,73881.0
11,Virginia,531,Real estate,Real GDP by state,2005,49542.0
12,Virginia,23,Construction,Real GDP by state,2005,23501.0
13,Virginia,44-45,Retail trade,Real GDP by state,2005,23372.0
14,Virginia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2005,24545.0
15,Virginia,42,Wholesale trade,Real GDP by state,2005,17947.0
16,Virginia,311-312,Food and beverage and tobacco products manufacturing,Real GDP by state,2005,12431.0
17,Virginia,5415,Computer systems design and related services,Real GDP by state,2005,12487.0
18,Virginia,55,Management of companies and enterprises,Real GDP by state,2005,11581.0
19,Virginia,81,"Other services, except government",Real GDP by state,2005,11131.0
20,Virginia,92,Government,Real GDP by state,2006,74558.0
21,Virginia,531,Real estate,Real GDP by state,2006,50337.0
22,Virginia,23,Construction,Real GDP by state,2006,22137.0
23,Virginia,44-45,Retail trade,Real GDP by state,2006,23366.0
24,Virginia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2006,25939.0
25,Virginia,42,Wholesale trade,Real GDP by state,2006,18437.0
26,Virginia,311-312,Food and beverage and tobacco products manufacturing,Real GDP by state,2006,12676.0
27,Virginia,5415,Computer systems design and related services,Real GDP by state,2006,13810.0
28,Virginia,55,Management of companies and enterprises,Real GDP by state,2006,11746.0
29,Virginia,81,"Other services, except government",Real GDP by state,2006,11098.0
30,Virginia,92,Government,Real GDP by state,2007,75324.0
31,Virginia,531,Real estate,Real GDP by state,2007,53256.0
32,Virginia,23,Construction,Real GDP by state,2007,20508.0
33,Virginia,44-45,Retail trade,Real GDP by state,2007,22672.0
34,Virginia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2007,26600.0
35,Virginia,42,Wholesale trade,Real GDP by state,2007,18845.0
36,Virginia,311-312,Food and beverage and tobacco products manufacturing,Real GDP by state,2007,11286.0
37,Virginia,5415,Computer systems design and related services,Real GDP by state,2007,15557.0
38,Virginia,55,Management of companies and enterprises,Real GDP by state,2007,11513.0
39,Virginia,81,"Other services, except government",Real GDP by state,2007,
40,Virginia,92,Government,Real GDP by state,2008,76972.0
41,Virginia,531,Real estate,Real GDP by state,2008,53859.0
42,Virginia,23,Construction,Real GDP by state,2008,18164.0
43,Virginia,44-45,Retail trade,Real GDP by state,2008,21599.0
44,Virginia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2008,28850.0
45,Virginia,42,Wholesale trade,Real GDP by state,2008,18417.0
46,Virginia,311-312,Food and beverage and tobacco products manufacturing,Real GDP by state,2008,11094.0
47,Virginia,5415,Computer systems design and related services,Real GDP by state,2008,16857.0
48,Virginia,55,Management of companies and enterprises,Real GDP by state,2008,
49,Virginia,81,"Other services, except government",Real GDP by state,2008,
50,Virginia,92,Government,Real GDP by state,2009,78461.0
51,Virginia,531,Real estate,Real GDP by state,2009,54496.0
52,Virginia,23,Construction,Real GDP by state,2009,15989.0
53,Virginia,44-45,Retail trade,Real GDP by state,2009,21183.0
54,Virginia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2009,29223.0
55,Virginia,42,Wholesale trade,Real GDP by state,2009,16392.0
56,Virginia,311-312,Food and beverage and tobacco products manufacturing,Real GDP by state,2009,15611.0
57,Virginia,5415,Computer systems design and related services,Real GDP by state,2009,18632.0
58,Virginia,55,Management of companies and enterprises,Real GDP by state,2009,
59,Virginia,81,"Other services, except government",Real GDP by state,2009,
60,Virginia,92,Government,Real GDP by state,2010,79498.0
61,Virginia,531,Real estate,Real GDP by state,2010,56278.0
62,Virginia,23,Construction,Real GDP by state,2010,15882.0
63,Virginia,44-45,Retail trade,Real GDP by state,2010,21713.0
64,Virginia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2010,30811.0
65,Virginia,42,Wholesale trade,Real GDP by state,2010,16470.0
66,Virginia,311-312,Food and beverage and tobacco products manufacturing,Real GDP by state,2010,16728.0
67,Virginia,5415,Computer systems design and related services,Real GDP by state,2010,19691.0
68,Virginia,55,Management of companies and enterprises,Real GDP by state,2010,
69,Virginia,81,"Other services, except government",Real GDP by state,2010,
70,Virginia,92,Government,Real GDP by state,2011,79490.0
71,Virginia,531,Real estate,Real GDP by state,2011,57678.0
72,Virginia,23,Construction,Real GDP by state,2011,15632.0
73,Virginia,44-45,Retail trade,Real GDP by state,2011,21549.0
74,Virginia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2011,31082.0
75,Virginia,42,Wholesale trade,Real GDP by state,2011,16772.0
76,Virginia,311-312,Food and beverage and tobacco products manufacturing,Real GDP by state,2011,16210.0
77,Virginia,5415,Computer systems design and related services,Real GDP by state,2011,20937.0
78,Virginia,55,Management of companies and enterprises,Real GDP by state,2011,
79,Virginia,81,"Other services, except government",Real GDP by state,2011,
80,Virginia,92,Government,Real GDP by state,2012,79895.0
81,Virginia,531,Real estate,Real GDP by state,2012,58314.0
82,Virginia,23,Construction,Real GDP by state,2012,15846.0
83,Virginia,44-45,Retail trade,Real GDP by state,2012,21722.0
84,Virginia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2012,30865.0
85,Virginia,42,Wholesale trade,Real GDP by state,2012,16639.0
86,Virginia,311-312,Food and beverage and tobacco products manufacturing,Real GDP by state,2012,15892.0
87,Virginia,5415,Computer systems design and related services,Real GDP by state,2012,21891.0
88,Virginia,55,Management of companies and enterprises,Real GDP by state,2012,
89,Virginia,81,"Other services, except government",Real GDP by state,2012,
90,Virginia,92,Government,Real GDP by state,2013,78720.0
91,Virginia,531,Real estate,Real GDP by state,2013,57935.0
92,Virginia,23,Construction,Real GDP by state,2013,15858.0
93,Virginia,44-45,Retail trade,Real GDP by state,2013,22529.0
94,Virginia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2013,30061.0
95,Virginia,42,Wholesale trade,Real GDP by state,2013,17134.0
96,Virginia,311-312,Food and beverage and tobacco products manufacturing,Real GDP by state,2013,15813.0
97,Virginia,5415,Computer systems design and related services,Real GDP by state,2013,21447.0
98,Virginia,55,Management of companies and enterprises,Real GDP by state,2013,
99,Virginia,81,"Other services, except government",Real GDP by state,2013,
100,Virginia,92,Government,Real GDP by state,2014,79075.0
101,Virginia,531,Real estate,Real GDP by state,2014,
102,Virginia,23,Construction,Real GDP by state,2014,15507.0
103,Virginia,44-45,Retail trade,Real GDP by state,2014,22579.0
104,Virginia,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2014,
105,Virginia,42,Wholesale trade,Real GDP by state,2014,17309.0
106,Virginia,311-312,Food and beverage and tobacco products manufacturing,Real GDP by state,2014,
107,Virginia,5415,Computer systems design and related services,Real GDP by state,2014,
108,Virginia,55,Management of companies and enterprises,Real GDP by state,2014,11477.0
109,Virginia,81,"Other services, except government",Real GDP by state,2014,10444.0
0,Washington,92,Government,Real GDP by state,2004,47750.0
1,Washington,531,Real estate,Real GDP by state,2004,37032.0
2,Washington,44-45,Retail trade,Real GDP by state,2004,22050.0
3,Washington,42,Wholesale trade,Real GDP by state,2004,19152.0
4,Washington,23,Construction,Real GDP by state,2004,16486.0
5,Washington,511,"Publishing industries, except Internet (includes software)",Real GDP by state,2004,16242.0
6,Washington,"3364-3366, 3369",Other transportation equipment manufacturing,Real GDP by state,2004,15714.0
7,Washington,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2004,11873.0
8,Washington,621,Ambulatory health care services,Real GDP by state,2004,9556.0
9,Washington,81,"Other services, except government",Real GDP by state,2004,7863.0
10,Washington,92,Government,Real GDP by state,2005,48679.0
11,Washington,531,Real estate,Real GDP by state,2005,38850.0
12,Washington,44-45,Retail trade,Real GDP by state,2005,23116.0
13,Washington,42,Wholesale trade,Real GDP by state,2005,19902.0
14,Washington,23,Construction,Real GDP by state,2005,17155.0
15,Washington,511,"Publishing industries, except Internet (includes software)",Real GDP by state,2005,17526.0
16,Washington,"3364-3366, 3369",Other transportation equipment manufacturing,Real GDP by state,2005,18968.0
