,GeoName,ComponentName,IndustryClassification,Description,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
34517,Michigan,Quantity indexes for real GDP by state,339,Miscellaneous manufacturing,62.543,65.852,65.184,83.37799999999999,95.288,100.0,97.65,100.53,97.96799999999999,94.85,0.0
34519,Michigan,Quantity indexes for real GDP by state,311-312,Food and beverage and tobacco products manufacturing,79.053,77.373,94.81700000000001,83.84,93.56299999999999,100.0,99.00399999999999,91.54899999999999,91.867,80.835,0.0
34520,Michigan,Quantity indexes for real GDP by state,313-314,Textile mills and textile product mills,150.874,142.067,146.66,139.718,145.116,100.0,111.59899999999999,124.935,133.828,142.234,0.0
34521,Michigan,Quantity indexes for real GDP by state,315-316,Apparel and leather and allied products manufacturing,104.67,120.322,110.646,114.212,122.396,100.0,106.287,115.676,136.768,137.756,0.0
34522,Michigan,Quantity indexes for real GDP by state,322,Paper products manufacturing,148.834,135.611,137.17700000000002,116.39,96.395,100.0,100.73299999999999,84.32700000000001,97.11399999999999,99.006,0.0
34523,Michigan,Quantity indexes for real GDP by state,323,Printing and related support activities,119.25399999999999,120.696,116.676,120.354,125.42399999999999,100.0,105.225,111.00299999999999,116.806,119.223,0.0
34524,Michigan,Quantity indexes for real GDP by state,324,Petroleum and coal products manufacturing,208.114,165.956,296.606,150.091,97.42200000000001,100.0,91.573,154.97,140.58700000000002,196.101,0.0
34525,Michigan,Quantity indexes for real GDP by state,325,Chemical products manufacturing,148.365,111.566,111.946,125.73700000000001,98.588,100.0,94.434,94.689,92.633,91.57,0.0
34526,Michigan,Quantity indexes for real GDP by state,326,Plastics and rubber products manufacturing,169.433,160.869,141.365,149.675,119.36399999999999,100.0,131.765,134.91899999999998,152.60299999999998,150.425,0.0
34527,Michigan,Quantity indexes for real GDP by state,42,Wholesale trade,116.022,121.10700000000001,120.695,119.96600000000001,118.387,100.0,104.896,107.20200000000001,109.96600000000001,113.541,118.463
34528,Michigan,Quantity indexes for real GDP by state,44-45,Retail trade,110.626,110.586,106.243,101.74700000000001,98.652,100.0,100.249,99.964,98.22200000000001,106.119,107.734
34530,Michigan,Quantity indexes for real GDP by state,481,Air transportation,120.47399999999999,120.88,100.70100000000001,120.075,106.596,100.0,112.82,113.99600000000001,109.075,117.213,0.0
34531,Michigan,Quantity indexes for real GDP by state,482,Rail transportation,152.142,139.997,134.453,126.617,118.072,100.0,98.12299999999999,102.015,87.98299999999999,100.818,0.0
34532,Michigan,Quantity indexes for real GDP by state,483,Water transportation,36.004,45.651,63.402,72.793,80.053,100.0,102.575,138.679,146.96200000000002,179.77,0.0
34533,Michigan,Quantity indexes for real GDP by state,484,Truck transportation,117.45100000000001,120.598,125.977,126.098,117.376,100.0,112.25200000000001,123.53200000000001,127.639,126.141,0.0
34534,Michigan,Quantity indexes for real GDP by state,485,Transit and ground passenger transportation,119.994,122.242,123.527,118.514,111.904,100.0,100.01100000000001,106.67,104.109,100.383,0.0
34535,Michigan,Quantity indexes for real GDP by state,486,Pipeline transportation,109.095,111.149,107.337,125.30799999999999,157.94799999999998,100.0,111.09100000000001,101.584,92.978,86.471,0.0
34536,Michigan,Quantity indexes for real GDP by state,"487-488, 492",Other transportation and support activities,126.86,129.341,132.74200000000002,116.508,114.43700000000001,100.0,102.494,102.34299999999999,101.46700000000001,99.751,0.0
34537,Michigan,Quantity indexes for real GDP by state,493,Warehousing and storage,120.641,131.494,132.852,109.30799999999999,105.116,100.0,102.164,112.02600000000001,126.609,128.211,0.0
34539,Michigan,Quantity indexes for real GDP by state,511,"Publishing industries, except Internet (includes software)",116.432,116.04799999999999,104.814,114.634,107.465,100.0,102.48200000000001,102.459,100.427,103.065,0.0
34540,Michigan,Quantity indexes for real GDP by state,512,Motion picture and sound recording industries,99.04899999999999,75.91199999999999,77.47399999999999,81.693,102.70700000000001,100.0,123.73299999999999,155.29399999999998,123.20100000000001,125.77799999999999,0.0
34541,Michigan,Quantity indexes for real GDP by state,"515, 517",Broadcasting and telecommunications,79.564,90.884,93.132,99.617,99.77799999999999,100.0,96.102,91.37799999999999,89.948,98.985,0.0
34542,Michigan,Quantity indexes for real GDP by state,"518, 519","Data processing, internet publishing, and other information services",134.111,110.258,116.431,102.23200000000001,110.87799999999999,100.0,102.70700000000001,111.346,96.87700000000001,132.715,0.0
34545,Michigan,Quantity indexes for real GDP by state,521-522,"Federal Reserve banks, credit intermediation, and related services",130.392,138.579,126.3,124.39299999999999,92.68799999999999,100.0,94.042,97.926,101.336,101.04799999999999,0.0
34546,Michigan,Quantity indexes for real GDP by state,523,"Securities, commodity contracts, and investments",108.066,123.84700000000001,129.086,103.219,65.83,100.0,102.544,94.90799999999999,102.405,102.738,0.0
34548,Michigan,Quantity indexes for real GDP by state,525,"Funds, trusts, and other financial vehicles",45.261,49.972,42.099,73.263,87.48100000000001,100.0,105.67299999999999,96.759,118.43799999999999,100.34100000000001,0.0
34550,Michigan,Quantity indexes for real GDP by state,531,Real estate,109.48899999999999,107.199,101.735,104.508,102.012,100.0,99.819,99.975,99.559,100.054,0.0
34551,Michigan,Quantity indexes for real GDP by state,532-533,Rental and leasing services and lessors of intangible assets,109.677,110.37899999999999,115.63600000000001,105.177,110.848,100.0,97.204,104.257,110.39200000000001,107.053,0.0
34554,Michigan,Quantity indexes for real GDP by state,5411,Legal services,123.274,113.01299999999999,107.755,105.28399999999999,113.432,100.0,92.802,93.67200000000001,90.477,85.436,0.0
34555,Michigan,Quantity indexes for real GDP by state,5415,Computer systems design and related services,85.744,91.291,96.86,100.671,104.594,100.0,104.075,111.73100000000001,117.891,120.27799999999999,0.0
34556,Michigan,Quantity indexes for real GDP by state,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",122.656,121.162,116.554,113.79899999999999,115.93,100.0,101.566,106.634,111.904,114.46,0.0
34557,Michigan,Quantity indexes for real GDP by state,55,Management of companies and enterprises,168.023,155.924,140.654,123.772,117.919,100.0,102.315,112.415,115.726,115.463,125.374
34559,Michigan,Quantity indexes for real GDP by state,561,Administrative and support services,106.63600000000001,117.809,116.075,112.772,110.329,100.0,105.441,113.70299999999999,117.565,117.03,0.0
34560,Michigan,Quantity indexes for real GDP by state,562,Waste management and remediation services,113.385,117.535,105.412,112.934,108.516,100.0,125.15799999999999,103.649,103.89299999999999,105.184,0.0
34562,Michigan,Quantity indexes for real GDP by state,61,Educational services,95.04799999999999,96.98100000000001,97.23299999999999,100.105,99.632,100.0,99.94,96.631,98.412,96.51899999999999,100.646
34564,Michigan,Quantity indexes for real GDP by state,621,Ambulatory health care services,89.133,92.117,96.821,94.647,98.978,100.0,97.376,98.038,96.819,98.04299999999999,0.0
34565,Michigan,Quantity indexes for real GDP by state,622-623,Hospitals and nursing and residential care facilities,90.008,92.37899999999999,94.81299999999999,96.085,99.365,100.0,98.613,100.807,102.95299999999999,102.13799999999999,0.0
34566,Michigan,Quantity indexes for real GDP by state,624,Social assistance,103.21799999999999,104.156,105.911,101.60799999999999,103.369,100.0,96.064,88.676,91.491,90.485,0.0
34569,Michigan,Quantity indexes for real GDP by state,711-712,"Performing arts, spectator sports, museums, and related activities",93.814,97.65799999999999,102.876,100.774,102.279,100.0,94.398,93.891,97.56,101.236,0.0
34570,Michigan,Quantity indexes for real GDP by state,713,"Amusements, gambling, and recreation industries",129.459,133.149,128.718,110.28299999999999,107.28299999999999,100.0,103.63,86.164,87.461,95.81700000000001,0.0
34572,Michigan,Quantity indexes for real GDP by state,721,Accommodation,93.914,97.54299999999999,98.667,114.881,109.945,100.0,104.66,119.881,123.484,135.65200000000002,0.0
34573,Michigan,Quantity indexes for real GDP by state,722,Food services and drinking places,120.60600000000001,117.87799999999999,115.234,112.314,105.54899999999999,100.0,100.774,102.113,103.939,107.103,0.0
34574,Michigan,Quantity indexes for real GDP by state,81,"Other services, except government",123.60700000000001,122.301,119.167,113.32700000000001,106.71799999999999,100.0,98.111,96.228,97.45299999999999,97.162,100.49799999999999
34575,Michigan,Quantity indexes for real GDP by state,92,Government,106.306,107.446,104.568,101.734,101.68,100.0,100.755,95.994,94.141,93.965,93.749
34576,Michigan,Quantity indexes for real GDP by state,...,Federal civilian,100.60700000000001,98.98899999999999,98.87299999999999,99.334,97.867,100.0,104.305,102.99,103.07700000000001,99.63799999999999,0.0
34577,Michigan,Quantity indexes for real GDP by state,...,Federal military,97.751,97.573,93.803,88.95200000000001,92.3,100.0,100.619,98.861,97.31200000000001,98.4,0.0
34578,Michigan,Quantity indexes for real GDP by state,...,State and local,107.55799999999999,109.2,105.915,102.639,102.665,100.0,100.204,94.77600000000001,92.60600000000001,92.88799999999999,0.0
34580,Michigan,Quantity indexes for real GDP by state,"42, 44-45",Trade,113.275,115.554,112.985,110.18799999999999,107.77600000000001,100.0,102.441,103.384,103.78299999999999,109.624,112.80799999999999
34581,Michigan,Quantity indexes for real GDP by state,...,Transportation and utilities,114.594,113.59299999999999,115.416,115.48,110.449,100.0,108.92200000000001,112.77799999999999,110.084,112.522,112.287
34587,Minnesota,Quantity indexes for real GDP by state,111-112,Farms,68.556,82.72,95.744,71.90899999999999,106.765,100.0,107.93299999999999,102.416,117.45299999999999,117.21600000000001,0.0
34588,Minnesota,Quantity indexes for real GDP by state,113-115,"Forestry, fishing, and related activities",98.27,96.914,104.39,95.633,96.79299999999999,100.0,106.598,103.92399999999999,111.14299999999999,109.01299999999999,0.0
34590,Minnesota,Quantity indexes for real GDP by state,211,Oil and gas extraction,3.56,2.565,3.5660000000000003,12.71,12.747,100.0,110.505,183.27200000000002,156.635,137.024,0.0
34591,Minnesota,Quantity indexes for real GDP by state,212,"Mining, except oil and gas",160.892,170.88099999999997,180.45,146.627,158.828,100.0,201.71400000000003,236.407,209.407,228.701,0.0
34592,Minnesota,Quantity indexes for real GDP by state,213,Support activities for mining,47.88,47.699,71.899,114.62200000000001,165.912,100.0,206.668,316.175,375.42800000000005,335.42400000000004,0.0
34593,Minnesota,Quantity indexes for real GDP by state,22,Utilities,104.86399999999999,98.70299999999999,100.995,103.545,108.20100000000001,100.0,113.56299999999999,119.19,131.64700000000002,132.659,124.505
34594,Minnesota,Quantity indexes for real GDP by state,23,Construction,151.76,144.743,133.129,126.613,114.165,100.0,97.07600000000001,102.333,107.725,113.443,115.944
34597,Minnesota,Quantity indexes for real GDP by state,321,Wood products manufacturing,117.5,97.777,109.20200000000001,124.87299999999999,114.76100000000001,100.0,104.494,108.76,100.12899999999999,92.68,0.0
34598,Minnesota,Quantity indexes for real GDP by state,327,Nonmetallic mineral products manufacturing,144.625,132.241,109.60799999999999,115.77799999999999,118.39399999999999,100.0,100.49600000000001,106.539,119.78200000000001,131.825,0.0
34599,Minnesota,Quantity indexes for real GDP by state,331,Primary metals manufacturing,96.98,77.65,67.251,68.10600000000001,72.747,100.0,78.51100000000001,83.426,99.883,111.969,0.0
34600,Minnesota,Quantity indexes for real GDP by state,332,Fabricated metal products,122.419,121.14399999999999,123.51299999999999,131.29,120.757,100.0,112.84299999999999,116.742,120.154,119.954,0.0
34601,Minnesota,Quantity indexes for real GDP by state,333,Machinery manufacturing,129.0,148.63,144.441,135.904,136.783,100.0,109.76799999999999,118.626,111.191,118.118,0.0
34602,Minnesota,Quantity indexes for real GDP by state,334,Computer and electronic products manufacturing,67.973,71.705,80.601,81.832,93.69200000000001,100.0,114.729,125.061,131.22,141.694,0.0
34603,Minnesota,Quantity indexes for real GDP by state,335,"Electrical equipment, appliance, and components manufacturing",84.78299999999999,97.249,115.444,113.166,127.3,100.0,94.618,98.337,104.141,107.46700000000001,0.0
34604,Minnesota,Quantity indexes for real GDP by state,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",270.367,254.112,255.173,307.901,199.989,100.0,211.024,283.432,260.019,249.641,0.0
34605,Minnesota,Quantity indexes for real GDP by state,"3364-3366, 3369",Other transportation equipment manufacturing,156.808,153.327,131.192,121.574,124.648,100.0,113.046,137.44299999999998,147.065,180.94400000000002,0.0
34606,Minnesota,Quantity indexes for real GDP by state,337,Furniture and related products manufacturing,166.96599999999998,183.02200000000002,188.87900000000002,161.339,149.064,100.0,113.836,118.994,138.278,139.178,0.0
34607,Minnesota,Quantity indexes for real GDP by state,339,Miscellaneous manufacturing,85.949,116.525,103.24700000000001,90.527,112.008,100.0,117.068,110.973,109.601,116.57700000000001,0.0
34609,Minnesota,Quantity indexes for real GDP by state,311-312,Food and beverage and tobacco products manufacturing,72.038,71.14399999999999,79.041,85.29299999999999,93.95299999999999,100.0,89.234,87.071,83.494,87.029,0.0
34610,Minnesota,Quantity indexes for real GDP by state,313-314,Textile mills and textile product mills,127.788,108.99600000000001,105.56200000000001,118.83,128.16,100.0,90.875,77.305,96.65899999999999,90.337,0.0
34611,Minnesota,Quantity indexes for real GDP by state,315-316,Apparel and leather and allied products manufacturing,111.48100000000001,130.858,142.481,125.82799999999999,131.36700000000002,100.0,108.45,108.90799999999999,115.051,138.85,0.0
34612,Minnesota,Quantity indexes for real GDP by state,322,Paper products manufacturing,141.53799999999998,130.556,126.84100000000001,117.64399999999999,97.042,100.0,112.62799999999999,100.65,92.921,76.39699999999999,0.0
34613,Minnesota,Quantity indexes for real GDP by state,323,Printing and related support activities,122.709,127.738,127.404,125.26100000000001,119.211,100.0,101.369,104.82600000000001,105.42299999999999,109.81,0.0
